SEXO	EDAD	HORARIO	JORNADA	TiempoLAB	TiempoCUIDADO	DIASEMANA
F	M60	0	SinOcup	0	0	6
F	M15	0	SinOcup	25800	0	5
M	35_59	1	BajaEnf	0	0	1
M	M60	0	SinOcup	0	0	2
F	16_34	3	Normal	28200	0	5
F	M60	1	DescansoNOTRAB	0	0	6
M	16_34	1	DescansoNOTRAB	5400	0	7
F	35_59	3	Normal	28800	0	7
M	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	2
F	35_59	1	DescansoNOTRAB	0	0	7
M	M60	3	Normal	33600	0	5
F	35_59	0	SinOcup	0	0	5
M	35_59	3	Normal	29100	4800	3
M	M60	0	SinOcup	0	0	4
M	16_34	0	SinOcup	18000	0	6
M	35_59	3	Normal	28500	0	1
F	M60	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	14400	6
M	35_59	3	Normal	26400	0	5
F	16_34	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	2
F	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	4
F	M60	0	SinOcup	0	0	5
M	35_59	3	Normal	30000	2700	1
M	M15	0	SinOcup	3600	13500	6
M	16_34	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	5
M	M15	0	SinOcup	0	29400	6
F	35_59	3	Normal	29400	12000	3
M	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	3	Otros	30300	3000	5
M	35_59	1	DescansoNOTRAB	0	2700	7
M	M15	0	SinOcup	5400	0	5
F	35_59	3	Normal	20400	10800	5
M	M60	0	SinOcup	0	0	6
M	35_59	4	Normal	28800	5400	2
F	16_34	0	SinOcup	0	12900	4
F	M60	0	SinOcup	0	2400	6
M	M60	3	DescansoSITRAB	19800	0	6
M	M15	0	SinOcup	0	0	7
M	M60	3	Normal	29700	0	3
F	M15	0	SinOcup	7200	0	7
M	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	5
F	16_34	3	Normal	28800	0	1
F	35_59	3	DescansoSITRAB	27900	0	6
F	35_59	1	BajaEnf	0	14700	6
M	M60	3	Normal	25800	0	5
M	M60	0	SinOcup	0	0	6
F	16_34	0	SinOcup	0	0	5
F	16_34	3	MediaJ	14400	3000	5
F	16_34	0	SinOcup	0	0	7
M	35_59	3	Normal	24300	0	5
F	M60	0	SinOcup	0	0	6
M	16_34	0	SinOcup	9900	0	6
F	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	3	Normal	33900	0	1
M	35_59	3	Normal	27300	0	3
M	M60	0	SinOcup	0	0	4
F	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	7
F	16_34	1	Festivo	0	0	5
M	35_59	1	DescansoNOTRAB	0	9600	7
M	16_34	1	DescansoNOTRAB	7200	0	7
M	35_59	3	Normal	31200	0	1
M	M60	1	DescansoNOTRAB	0	0	7
F	16_34	0	SinOcup	18000	0	3
M	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	13800	0	6
F	35_59	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	13800	6
F	M60	3	Normal	29700	0	5
M	M15	0	SinOcup	0	0	6
F	35_59	3	Normal	27900	0	2
F	35_59	3	Normal	21900	0	5
M	16_34	0	SinOcup	0	0	4
M	M60	0	SinOcup	0	0	7
F	35_59	3	Normal	32400	0	5
F	M60	0	SinOcup	0	0	3
F	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	6
M	35_59	0	SinOcup	0	41400	2
M	M15	0	SinOcup	33900	0	1
F	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	5	Normal	28800	0	5
F	M60	0	SinOcup	0	16200	5
F	16_34	0	SinOcup	7200	1500	7
M	35_59	1	DescansoNOTRAB	0	14400	7
F	16_34	0	SinOcup	0	0	7
M	M60	1	DescansoNOTRAB	0	0	6
F	16_34	1	Festivo	0	0	6
F	M60	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	7200	4
M	35_59	0	SinOcup	0	0	1
M	16_34	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	18300	5
M	M60	0	SinOcup	0	0	7
M	M15	0	SinOcup	29100	0	7
F	35_59	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	3
F	35_59	3	Normal	18300	15000	2
F	35_59	1	DescansoNOTRAB	0	12000	5
F	35_59	3	Normal	29700	0	4
F	16_34	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	14400	7
M	35_59	1	DescansoNOTRAB	0	0	5
M	35_59	4	Normal	27600	0	7
F	M60	0	SinOcup	0	0	5
F	16_34	0	SinOcup	0	0	6
F	35_59	3	MediaJ	15900	2700	3
F	M60	0	SinOcup	0	0	6
F	M15	0	SinOcup	1200	0	7
F	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	34800	3600	2
M	35_59	1	Festivo	0	0	5
F	35_59	3	MediaJ	10800	0	5
F	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	16_34	1	DescansoNOTRAB	0	0	6
M	35_59	1	DescansoNOTRAB	0	5400	7
M	16_34	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	5
M	16_34	0	SinOcup	20700	0	6
M	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	3	Normal	19800	0	4
M	16_34	3	Normal	38400	0	5
F	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	1	Festivo	0	1500	5
M	16_34	1	DescansoNOTRAB	0	0	6
M	35_59	3	Normal	32400	0	5
F	M60	0	SinOcup	0	0	7
M	16_34	2	Otros	23700	0	7
F	M60	0	SinOcup	0	0	3
M	16_34	0	SinOcup	13800	0	7
F	M60	0	SinOcup	0	0	2
F	M60	0	SinOcup	0	0	1
M	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	4
F	M60	0	SinOcup	0	0	5
F	M60	3	Normal	27900	0	1
F	35_59	4	Normal	20400	0	5
M	M15	0	SinOcup	8700	0	7
M	16_34	3	Normal	30600	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
F	16_34	0	SinOcup	0	20100	7
M	35_59	3	Normal	39600	0	7
F	35_59	0	SinOcup	0	0	3
M	M60	0	SinOcup	0	0	6
F	35_59	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	8100	7
F	16_34	0	SinOcup	31800	0	5
M	M60	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	1	DescansoNOTRAB	0	8100	7
M	16_34	0	SinOcup	21300	0	7
M	35_59	3	Normal	32400	7800	2
M	35_59	0	SinOcup	0	1800	6
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	3
F	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	7
M	16_34	5	Normal	39600	0	4
M	35_59	3	Normal	33900	0	5
M	16_34	0	SinOcup	26100	0	2
F	M15	0	SinOcup	28200	0	1
M	16_34	3	Normal	27000	0	5
M	35_59	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	2
F	M60	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	1
F	16_34	0	SinOcup	30600	0	5
M	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	6
M	35_59	0	SinOcup	0	900	7
M	16_34	3	Normal	27600	0	6
F	M60	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	7
F	16_34	3	Normal	9000	16800	3
F	35_59	3	Normal	24000	0	6
M	35_59	2	DescansoSITRAB	5100	0	6
F	16_34	0	SinOcup	7200	0	6
M	M15	0	SinOcup	0	0	7
M	35_59	3	Normal	47100	300	1
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	45000	0	6
F	35_59	3	Normal	25200	5400	5
F	16_34	1	DescansoNOTRAB	9000	0	6
F	35_59	3	Normal	33900	0	3
F	35_59	1	DescansoNOTRAB	0	1200	7
M	M60	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	5
F	16_34	3	Normal	18000	0	3
M	M60	1	DescansoNOTRAB	0	0	7
F	35_59	0	SinOcup	0	0	4
M	35_59	1	DescansoNOTRAB	0	4500	7
M	35_59	1	DescansoNOTRAB	0	0	5
F	16_34	1	DescansoNOTRAB	26700	0	6
M	M60	0	SinOcup	0	0	3
F	16_34	0	SinOcup	23100	0	6
M	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	7
M	16_34	1	DescansoNOTRAB	0	17700	7
M	35_59	1	DescansoNOTRAB	0	0	4
F	M60	0	SinOcup	0	0	5
F	16_34	0	SinOcup	18600	0	7
F	M60	0	SinOcup	0	4500	2
M	M60	0	SinOcup	0	0	5
F	35_59	3	Normal	18600	1800	1
F	M60	1	DescansoNOTRAB	7500	0	6
M	16_34	0	SinOcup	27000	0	5
M	M60	0	SinOcup	0	0	4
F	35_59	4	Normal	10500	0	5
M	16_34	1	DescansoNOTRAB	0	0	7
F	35_59	0	SinOcup	0	6000	1
M	35_59	3	Normal	36900	0	5
F	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	3600	7
M	35_59	1	DescansoNOTRAB	0	12600	5
F	35_59	3	Normal	26100	5700	2
F	16_34	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	33600	0	1
F	M60	0	SinOcup	0	0	3
M	35_59	5	Normal	25800	0	2
M	M15	0	SinOcup	12900	0	4
M	16_34	0	SinOcup	36300	0	5
M	M60	0	SinOcup	0	0	6
F	35_59	3	Normal	21900	0	5
M	M60	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	1	Festivo	33000	0	5
F	M60	0	SinOcup	0	0	7
F	35_59	3	Normal	23700	0	5
M	M15	0	SinOcup	27000	0	5
F	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	6
M	M15	0	SinOcup	19800	0	2
M	35_59	1	DescansoNOTRAB	0	23100	3
F	M60	0	SinOcup	0	0	6
F	M15	0	SinOcup	19800	0	5
M	35_59	1	DescansoNOTRAB	0	1800	7
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	24000	0	1
F	M60	0	SinOcup	0	14400	6
F	35_59	2	Normal	28200	13500	1
F	16_34	4	Normal	27600	0	5
F	16_34	1	DescansoNOTRAB	0	9300	7
M	35_59	1	DescansoNOTRAB	0	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	3
M	M60	0	SinOcup	0	0	7
F	35_59	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	19800	17400	7
F	M60	1	DescansoNOTRAB	0	0	5
F	35_59	0	SinOcup	0	21600	5
M	35_59	3	Normal	28800	2700	1
F	16_34	0	SinOcup	33600	0	4
F	M15	0	SinOcup	27900	0	2
F	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	7
M	M15	0	SinOcup	14700	0	6
M	16_34	3	Normal	18000	0	2
M	M60	0	SinOcup	0	0	7
M	M60	3	Normal	24300	0	2
F	M60	0	SinOcup	0	0	6
M	35_59	1	BajaEnf	0	0	5
F	M60	0	SinOcup	0	0	1
F	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	3	Normal	29700	6600	5
F	35_59	0	SinOcup	0	3600	3
M	35_59	3	Normal	31500	3600	5
F	16_34	3	DescansoSITRAB	14400	0	7
M	16_34	3	Normal	19500	0	6
M	35_59	3	Normal	42300	0	5
M	35_59	1	DescansoNOTRAB	0	9900	7
M	35_59	0	SinOcup	0	0	2
F	35_59	1	DescansoNOTRAB	0	4500	6
F	M60	0	SinOcup	0	0	5
M	16_34	0	SinOcup	14400	0	5
F	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	12000	6
M	35_59	3	Normal	24300	0	5
M	35_59	0	SinOcup	0	0	5
F	35_59	0	SinOcup	0	0	4
F	M60	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	6900	7
F	16_34	0	SinOcup	0	20100	1
F	M15	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	28800	0	6
M	M60	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	2
M	M60	3	Normal	31200	0	1
M	16_34	1	DescansoNOTRAB	0	0	7
M	16_34	0	SinOcup	26100	0	3
F	35_59	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	3600	11400	7
M	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	5
M	16_34	3	Normal	22800	0	5
F	M60	0	SinOcup	0	0	4
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	1	DescansoNOTRAB	0	14700	7
F	M60	0	SinOcup	0	9300	6
M	16_34	2	Otros	0	0	5
F	M60	0	SinOcup	0	0	5
F	35_59	5	Normal	36000	0	2
M	35_59	1	DescansoNOTRAB	0	15300	6
M	35_59	3	Normal	43200	0	5
F	35_59	1	DescansoNOTRAB	0	7200	7
F	M60	0	SinOcup	0	0	1
F	16_34	1	DescansoNOTRAB	0	0	7
F	16_34	0	SinOcup	14400	0	5
M	M15	0	SinOcup	8700	0	7
F	35_59	4	Normal	28800	4500	2
M	M60	0	SinOcup	0	0	5
F	16_34	3	Normal	29400	0	4
F	M60	0	SinOcup	0	6000	6
F	M60	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	3
M	M60	2	DescansoSITRAB	3600	0	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	21600	17400	1
M	35_59	3	Normal	33600	0	5
M	M60	0	SinOcup	0	5400	6
M	16_34	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	3600	0	6
F	35_59	3	Normal	25200	0	5
M	35_59	1	Otros	0	0	6
F	M60	0	SinOcup	0	0	6
F	35_59	0	SinOcup	0	0	7
F	16_34	3	Normal	22200	0	5
M	M60	3	Normal	30600	3900	4
M	35_59	3	Normal	33300	10800	2
M	M60	0	SinOcup	0	0	6
F	35_59	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	1	DescansoNOTRAB	0	26700	7
M	M15	0	SinOcup	21600	0	5
M	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	11400	7
F	M15	0	SinOcup	21900	0	5
M	16_34	3	Normal	29700	0	1
F	35_59	3	Normal	18900	0	5
M	35_59	3	Normal	27900	3000	3
F	35_59	1	DescansoNOTRAB	5400	0	6
M	M60	0	SinOcup	0	0	3
F	16_34	4	DescansoSITRAB	21900	0	6
M	35_59	4	Normal	27600	0	5
F	35_59	4	Normal	25200	0	4
M	16_34	3	Normal	36000	0	1
F	35_59	5	Normal	36000	0	7
M	M15	0	SinOcup	18000	0	5
F	35_59	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	5400	0	7
F	35_59	3	Normal	28200	0	5
F	M60	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	1	DescansoNOTRAB	0	0	6
F	35_59	3	Normal	16200	0	5
F	M60	0	SinOcup	0	0	5
F	35_59	3	MediaJ	12000	0	5
M	16_34	0	SinOcup	21300	0	3
F	35_59	1	Festivo	0	0	6
M	35_59	2	Otros	6000	0	6
M	16_34	3	Normal	28800	5400	5
F	M60	0	SinOcup	0	5400	7
F	35_59	4	Normal	16800	0	1
F	35_59	3	Normal	5400	0	7
M	M60	1	Festivo	0	0	4
M	35_59	3	Normal	30000	0	6
F	16_34	3	Normal	32400	0	7
M	16_34	3	Normal	32400	0	2
M	M60	3	Normal	31500	0	1
M	35_59	3	Normal	28500	0	5
F	M60	3	Normal	27600	9600	5
F	16_34	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	10800	7
M	M15	0	SinOcup	27300	0	7
F	M60	1	Otros	0	0	6
F	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	6
M	35_59	1	DescansoNOTRAB	0	0	7
M	16_34	0	SinOcup	0	0	6
F	35_59	3	Normal	24300	5400	2
F	35_59	3	Normal	27000	1800	5
M	35_59	1	DescansoNOTRAB	0	0	6
F	16_34	3	Normal	28800	6300	5
M	35_59	3	Normal	25200	6000	4
F	M60	0	SinOcup	0	0	5
F	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	29700	0	5
M	35_59	3	Normal	32400	0	2
F	35_59	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	5
F	16_34	1	DescansoNOTRAB	3600	0	7
M	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	1
M	16_34	3	Normal	26700	0	6
F	35_59	3	Normal	30600	0	7
F	M60	0	SinOcup	0	0	2
M	16_34	0	SinOcup	25200	0	7
M	16_34	1	DescansoNOTRAB	0	0	6
M	M60	0	SinOcup	0	0	5
F	35_59	0	SinOcup	0	9900	3
M	35_59	3	Normal	31500	3300	4
M	M60	0	SinOcup	0	0	5
M	35_59	3	Normal	27900	0	2
F	35_59	0	SinOcup	0	0	6
F	16_34	0	SinOcup	22800	0	3
F	35_59	3	Normal	33900	0	5
M	16_34	1	DescansoNOTRAB	0	0	6
F	35_59	3	Normal	21600	0	4
M	M60	0	SinOcup	17100	0	7
F	M60	0	SinOcup	0	14100	5
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	5
M	35_59	0	SinOcup	0	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
M	M60	0	SinOcup	0	0	1
F	M60	0	SinOcup	0	0	6
F	16_34	0	SinOcup	11400	0	6
M	35_59	3	Normal	21900	0	5
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	29100	5400	7
M	M60	0	SinOcup	0	0	4
F	35_59	0	SinOcup	0	0	3
M	M15	0	SinOcup	7500	0	6
M	16_34	0	SinOcup	10800	0	5
F	M60	0	SinOcup	0	0	5
M	35_59	1	DescansoNOTRAB	0	0	6
M	M60	1	DescansoNOTRAB	0	8100	5
F	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	7
M	35_59	0	SinOcup	0	1800	7
M	35_59	1	DescansoNOTRAB	0	0	5
F	16_34	1	MediaJ	23400	0	3
M	16_34	1	DescansoNOTRAB	0	0	7
M	M15	0	SinOcup	10200	0	6
M	M60	0	SinOcup	0	0	7
F	35_59	1	DescansoNOTRAB	0	15600	5
F	M60	0	SinOcup	0	0	5
M	M60	1	DescansoNOTRAB	0	0	5
M	M60	0	SinOcup	0	0	4
F	16_34	0	SinOcup	0	0	6
F	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	3	Normal	32400	0	5
F	35_59	3	Normal	35700	10800	6
M	16_34	3	Normal	28500	0	1
F	16_34	0	SinOcup	3600	8100	6
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	3	Normal	30000	0	4
F	M60	0	SinOcup	0	0	6
M	M60	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	26400	0	5
M	M60	0	SinOcup	0	0	7
F	35_59	3	Normal	25200	6000	2
F	M60	0	SinOcup	0	0	5
M	16_34	0	SinOcup	36000	0	3
F	M60	0	SinOcup	0	0	7
F	M60	0	SinOcup	0	0	2
M	35_59	3	Normal	29400	0	4
M	M60	1	Festivo	0	0	1
F	35_59	3	Normal	28800	0	5
M	16_34	3	Normal	30000	0	5
M	35_59	3	Normal	33900	8700	5
F	35_59	3	Normal	31500	0	6
F	M60	0	SinOcup	0	0	3
M	35_59	1	DescansoNOTRAB	0	0	6
M	35_59	3	Normal	22500	0	5
F	35_59	0	SinOcup	0	12300	7
M	M60	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	5
M	35_59	5	Normal	27000	0	5
F	16_34	0	SinOcup	0	8100	6
M	35_59	3	Normal	30600	6300	2
M	M15	0	SinOcup	0	0	7
F	35_59	3	Normal	18000	0	6
M	M15	0	SinOcup	18600	0	1
F	35_59	4	Normal	23400	0	1
M	16_34	0	SinOcup	9900	0	7
F	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	32400	0	7
F	M60	1	DescansoNOTRAB	0	0	6
F	M60	0	SinOcup	0	0	5
F	35_59	4	Normal	22500	0	6
F	M60	0	SinOcup	0	8400	4
M	M60	0	SinOcup	0	5400	3
F	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	3	Normal	19800	0	5
F	M15	0	SinOcup	0	0	6
F	M60	0	SinOcup	0	0	4
M	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	4	DescansoSITRAB	23400	4200	6
M	35_59	0	SinOcup	0	0	3
M	35_59	3	Normal	29700	9300	5
F	16_34	1	DescansoNOTRAB	0	0	6
F	35_59	3	Normal	17100	17100	1
M	M60	0	SinOcup	0	600	7
F	M60	3	Normal	40500	0	5
M	35_59	3	Normal	28500	0	2
M	35_59	1	DescansoNOTRAB	0	0	6
F	16_34	3	Normal	25200	0	5
M	35_59	1	DescansoNOTRAB	0	10500	6
M	M60	0	SinOcup	0	18900	1
F	35_59	1	Otros	6300	10200	5
M	16_34	1	Otros	50700	0	7
F	16_34	3	Normal	24300	0	6
F	35_59	3	Normal	23400	0	5
F	35_59	3	Normal	31500	0	3
M	35_59	0	SinOcup	0	3600	6
M	35_59	1	DescansoNOTRAB	0	19800	7
F	M60	0	SinOcup	0	0	7
M	35_59	1	DescansoNOTRAB	0	4800	4
F	35_59	4	Normal	36000	8400	7
F	16_34	4	Normal	38700	0	5
F	M15	0	SinOcup	8100	0	6
M	35_59	3	Normal	34200	0	5
M	M60	0	SinOcup	0	0	5
F	35_59	1	DescansoNOTRAB	0	0	6
F	35_59	5	Normal	36000	0	5
M	35_59	1	DescansoNOTRAB	5400	600	5
M	M15	0	SinOcup	40500	0	2
F	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	7
M	35_59	3	Normal	29100	0	4
F	16_34	3	Normal	34200	0	1
F	35_59	1	DescansoNOTRAB	0	0	7
F	35_59	0	SinOcup	0	8100	7
F	16_34	3	Normal	27300	3900	3
M	M60	0	SinOcup	0	15000	6
F	35_59	0	SinOcup	0	5400	7
F	35_59	3	DescansoSITRAB	27600	8400	6
M	M60	0	SinOcup	0	0	7
F	35_59	3	Otros	25800	9300	5
M	35_59	3	Normal	28800	0	4
F	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	5400	5
F	M15	0	SinOcup	0	0	7
F	16_34	0	SinOcup	0	0	6
F	35_59	3	Normal	32400	0	5
M	M60	1	DescansoNOTRAB	0	0	7
F	M60	0	SinOcup	0	0	1
M	16_34	3	Normal	34200	0	6
F	16_34	3	Normal	11700	19200	3
M	35_59	3	Normal	53100	0	2
F	M15	0	SinOcup	1800	0	7
F	M60	0	SinOcup	0	0	6
M	35_59	3	Normal	21900	11400	1
M	35_59	3	Normal	50100	0	6
F	35_59	0	SinOcup	0	0	7
M	35_59	3	Normal	30000	0	2
F	16_34	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	0	6
M	M60	3	Normal	24600	0	3
F	35_59	0	SinOcup	9000	7200	7
M	M60	0	SinOcup	0	0	6
M	16_34	0	SinOcup	13500	0	6
M	35_59	3	Normal	21900	10800	5
F	16_34	0	SinOcup	21600	0	5
F	M60	0	SinOcup	0	2700	5
F	35_59	3	Normal	21600	0	5
F	35_59	0	SinOcup	0	900	5
M	35_59	5	Normal	39600	0	7
F	M60	0	SinOcup	0	0	6
F	16_34	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	3600	4
M	35_59	1	Otros	0	55500	5
M	16_34	0	SinOcup	6300	1500	6
F	M15	0	SinOcup	0	0	5
M	35_59	2	Otros	20700	3000	7
M	35_59	1	DescansoNOTRAB	0	0	5
M	M60	0	SinOcup	0	0	2
M	16_34	2	Normal	19200	0	3
F	M15	0	SinOcup	8400	0	6
F	35_59	1	DescansoNOTRAB	4200	0	7
M	M60	0	SinOcup	0	0	5
M	M60	0	SinOcup	0	0	6
F	35_59	3	Normal	25200	9000	5
M	M60	3	Normal	31200	0	1
F	35_59	1	Festivo	0	0	7
F	16_34	3	Normal	27000	0	5
M	35_59	3	Normal	27000	600	6
F	M15	0	SinOcup	3600	0	6
M	35_59	3	Normal	30900	5400	4
F	M60	0	SinOcup	0	10800	7
M	35_59	1	DescansoNOTRAB	0	9000	7
F	M60	0	SinOcup	0	0	6
F	35_59	3	Normal	26100	0	5
F	16_34	0	SinOcup	7200	0	7
M	M60	0	SinOcup	0	0	3
F	M60	0	SinOcup	0	0	5
M	16_34	3	Normal	30000	0	2
F	M60	0	SinOcup	0	0	5
F	M15	0	SinOcup	34800	0	4
F	35_59	0	SinOcup	5400	6000	7
F	M60	1	DescansoNOTRAB	0	7200	5
F	35_59	3	Normal	27900	6300	2
M	35_59	3	Normal	28800	6600	5
M	35_59	1	DescansoNOTRAB	0	0	7
M	35_59	1	DescansoNOTRAB	0	0	6
M	16_34	0	SinOcup	10800	0	6
F	35_59	4	MediaJ	5400	0	5
F	M60	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	3
M	35_59	1	DescansoNOTRAB	0	3900	7
F	16_34	0	SinOcup	18000	16200	7
F	M15	0	SinOcup	4800	0	6
F	M60	0	SinOcup	0	0	7
F	M15	0	SinOcup	4500	0	4
M	35_59	1	Festivo	0	0	1
M	M60	1	DescansoNOTRAB	0	0	7
M	M60	0	SinOcup	0	0	5
F	35_59	3	Normal	18000	900	5
F	16_34	0	SinOcup	7200	0	7
M	35_59	0	SinOcup	0	0	6
M	35_59	3	Normal	28800	0	3
F	16_34	1	DescansoNOTRAB	0	0	5
F	M15	0	SinOcup	5100	0	6
F	M60	0	SinOcup	0	0	6
M	16_34	3	Normal	26700	0	1
M	35_59	1	Otros	0	63600	5
F	35_59	3	Normal	21600	9300	5
F	M60	0	SinOcup	0	0	5
M	35_59	3	DescansoSITRAB	27900	0	6
F	M60	1	Festivo	0	3600	5
M	16_34	0	SinOcup	0	0	6
M	M15	0	SinOcup	16500	0	1
F	35_59	0	SinOcup	0	0	6
M	M60	0	SinOcup	0	0	7
M	35_59	3	Otros	34200	0	5
M	M60	1	DescansoNOTRAB	0	0	6
F	M15	0	SinOcup	7200	0	6
F	35_59	1	BajaEnf	0	0	7
F	16_34	0	SinOcup	0	45300	3
F	M60	0	SinOcup	0	9000	7
M	35_59	1	DescansoNOTRAB	0	0	7
F	M15	0	SinOcup	34200	0	2
M	M15	0	SinOcup	21300	0	5
M	35_59	3	Normal	28800	0	5
F	35_59	3	Normal	10800	0	7
F	M60	0	SinOcup	0	14400	6
M	16_34	0	SinOcup	18600	0	5
M	35_59	1	DescansoNOTRAB	0	9900	7
F	16_34	1	Normal	24300	0	1
M	35_59	3	Normal	28800	0	5
F	35_59	3	Normal	22200	0	4
F	M60	0	SinOcup	0	0	6
M	16_34	0	SinOcup	32700	0	5
M	35_59	1	BajaEnf	0	0	2
